Date,Sales
9/1/2016,792.3696
9/1/2016,676.5792
9/1/2016,660.6864
9/1/2016,689.4448
9/1/2016,631.928
9/1/2016,932.3776
9/1/2016,1017.896
9/1/2016,586.52
9/1/2016,1077.6832
9/1/2016,1077.6832
9/1/2016,1194.9872
9/1/2016,694.7424
9/1/2016,1194.9872
9/1/2016,721.2304
9/1/2016,1188.176
9/1/2016,689.4448
9/1/2016,700.7968
9/1/2016,1044.384
9/1/2016,1334.2384
9/1/2016,700.7968
9/1/2016,1077.6832
9/1/2016,1020.9232
9/1/2016,2137.2032
9/1/2016,1077.6832
9/1/2016,1077.6832
9/1/2016,1051.1952
9/1/2016,624.836784
9/1/2016,705.3376
9/1/2016,889.9968
9/1/2016,644.0368
9/1/2016,1203.312
9/1/2016,1051.1952
9/1/2016,368.5616
9/1/2016,693.9856
9/1/2016,508.5696
9/1/2016,1543.872
9/1/2016,728.7984
9/1/2016,591.0608
9/1/2016,1158.6608
9/1/2016,1051.1952
9/1/2016,939.9456
9/1/2016,1158.6608
9/1/2016,995.9488
9/1/2016,1604.416
9/1/2016,1288.8304
9/1/2016,659.9296
9/1/2016,705.3376
9/1/2016,1779.9936
9/1/2016,632.6848
9/1/2016,2326.4032
9/1/2016,1582.4688
9/1/2016,799.9376
9/1/2016,2733.5616
9/1/2016,1545.3856
9/1/2016,4168.4544
9/1/2016,1042.1136
9/1/2016,1018.6528
9/1/2016,1051.1952
9/1/2016,1779.9936
9/1/2016,1424.2976
9/1/2016,1158.6608
9/1/2016,1261.5856
9/1/2016,1203.312
9/1/2016,1587.7664
9/1/2016,676.5792
9/1/2016,889.9968
9/1/2016,1051.1952
9/1/2016,889.9968
9/1/2016,1088.2784
9/1/2016,889.9968
9/1/2016,794.64
9/1/2016,772.6928
9/1/2016,1051.1952
9/1/2016,1641.4992
9/1/2016,681.8768
9/1/2016,728.7984
9/1/2016,728.7984
9/1/2016,995.9488
9/1/2016,395.8064
9/1/2016,728.7984
9/1/2016,728.7984
9/1/2016,728.7984
9/1/2016,1042.1136
9/1/2016,728.7984
9/1/2016,1457.5968
9/1/2016,1589.28
9/1/2016,2084.2272
9/1/2016,2102.3904
9/1/2016,2577.6608
9/1/2016,2783.5104
9/1/2016,693.2288
9/1/2016,672.0384
9/1/2016,916.4848
9/1/2016,4168.4544
9/1/2016,4661.888
9/1/2016,5942.3936
9/1/2016,3175.5328
9/1/2016,1051.1952
9/1/2016,683.3904
9/1/2016,605.44
9/1/2016,632.6848
9/1/2016,2005.52
9/1/2016,772.6928
9/1/2016,1457.5968
9/1/2016,1051.1952
9/1/2016,772.6928
9/1/2016,1201.0416
9/1/2016,1366.7808
9/1/2016,1545.3856
9/1/2016,1582.4688
9/1/2016,2005.52
9/1/2016,705.3376
9/1/2016,2317.3216
9/1/2016,1201.0416
9/1/2016,1582.4688
9/1/2016,395.8064
9/1/2016,771.936
9/1/2016,728.7984
9/1/2016,1042.1136
9/1/2016,10421.136
9/1/2016,10511.952
9/1/2016,2317.3216
9/1/2016,1203.312
9/1/2016,2532.2528
9/1/2016,1672.528
9/1/2016,4767.84
9/1/2016,794.64
9/1/2016,10421.136
9/1/2016,3153.5856
9/1/2016,683.3904
9/1/2016,2406.624
9/1/2016,605.44
9/1/2016,1042.1136
9/1/2016,605.44
9/1/2016,632.6848
9/1/2016,601.656
9/1/2016,774.9632
9/1/2016,1051.1952
9/1/2016,669.768
9/1/2016,541.112
9/1/2016,1042.1136
9/1/2016,838.5344
9/1/2016,1088.2784
9/1/2016,820.3712
9/1/2016,792.3696
9/1/2016,1394.0256
9/1/2016,1130.6592
9/1/2016,1421.2704
9/1/2016,961.8928
9/1/2016,1042.1136
9/1/2016,1188.176
9/1/2016,1077.6832
9/1/2016,1370.5648
9/1/2016,837.0208
9/1/2016,1203.312
9/1/2016,632.6848
9/1/2016,859.7248
9/1/2016,1115.5232
9/1/2016,1077.6832
9/1/2016,1077.6832
9/1/2016,1077.6832
9/1/2016,1474.2464
9/1/2016,700.7968
9/1/2016,747.7184
9/1/2016,1501.4912
9/1/2016,1391.7552
9/1/2016,793.8832
9/1/2016,1077.6832
9/1/2016,735.6096
9/1/2016,747.7184
9/1/2016,1584.7392
9/1/2016,1068.6016
9/1/2016,747.7184
9/1/2016,1068.6016
9/1/2016,2155.3664
9/1/2016,624.836784
9/1/2016,655.3888
9/1/2016,854.4272
9/1/2016,676.5792
9/1/2016,698.5264
9/1/2016,792.3696
9/1/2016,815.0736
9/1/2016,605.44
9/1/2016,1501.4912
9/1/2016,753.016
9/1/2016,1077.6832
9/1/2016,1255.5312
9/1/2016,700.7968
9/1/2016,1388.728
9/1/2016,1068.6016
9/1/2016,1391.7552
9/1/2016,1233.584
9/1/2016,1523.4384
9/1/2016,1188.176
9/1/2016,621.3328
9/1/2016,1077.6832
9/1/2016,1523.4384
9/1/2016,1784.5344
9/1/2016,1077.6832
9/1/2016,700.7968
9/1/2016,700.7968
9/1/2016,1231.3136
9/1/2016,1188.176
9/1/2016,700.7968
9/1/2016,1417.4864
9/1/2016,1658.9056
9/1/2016,1707.3408
9/1/2016,1397.0528
9/1/2016,687.1744
9/1/2016,554.7344
9/1/2016,648.5776
9/1/2016,554.7344
9/1/2016,543.3824
9/1/2016,625.8736
9/1/2016,1068.6016
9/1/2016,1879.1344
9/1/2016,954.3248
9/1/2016,1388.728
9/1/2016,368.5616
9/1/2016,771.936
9/1/2016,747.7184
9/1/2016,699.2832
9/1/2016,1008.0576
9/1/2016,693.9856
9/1/2016,1233.584
9/1/2016,718.96
9/1/2016,700.7968
9/1/2016,1068.6016
9/1/2016,1288.8304
9/1/2016,689.4448
9/1/2016,1115.5232
9/1/2016,621.3328
9/1/2016,648.5776
9/1/2016,1627.8768
9/1/2016,854.4272
9/1/2016,1422.784
9/1/2016,884.6992
9/1/2016,1077.6832
9/1/2016,884.6992
9/1/2016,1627.8768
9/1/2016,753.016
9/1/2016,4465.12
9/1/2016,815.0736
9/1/2016,1288.8304
9/1/2016,858.2112
9/1/2016,1051.1952
9/1/2016,1051.1952
9/1/2016,871.8336
9/1/2016,1068.6016
9/1/2016,395.8064
9/1/2016,689.4448
9/1/2016,865.0224
9/1/2016,699.2832
9/1/2016,718.2032
9/1/2016,700.7968
9/1/2016,893.7808
9/1/2016,815.0736
9/1/2016,1434.136
9/1/2016,955.8384
9/1/2016,670.5248
9/1/2016,1044.384
9/1/2016,727.2848
9/1/2016,551.7072
9/1/2016,747.7184
9/1/2016,718.2032
9/1/2016,815.0736
9/1/2016,792.3696
9/1/2016,1188.176
9/1/2016,3986.8224
9/1/2016,3354.1376
9/1/2016,1627.8768
9/1/2016,2137.2032
9/1/2016,576.114
9/1/2016,747.7184
9/1/2016,2765.3472
9/1/2016,858.2112
9/1/2016,699.2832
9/1/2016,1543.872
9/1/2016,478.2976
9/1/2016,1077.6832
9/1/2016,1188.176
9/1/2016,1068.6016
9/1/2016,543.3824
9/1/2016,684.1472
9/1/2016,712.1488
9/1/2016,1077.6832
9/1/2016,728.0416
9/1/2016,1021.68
9/1/2016,1194.9872
9/1/2016,747.7184
9/1/2016,1068.6016
9/1/2016,1077.6832
9/1/2016,912.7008
9/1/2016,721.2304
9/1/2016,1068.6016
9/1/2016,719.7168
9/1/2016,1044.384
9/1/2016,815.0736
9/1/2016,747.7184
9/1/2016,1224.5024
9/1/2016,1224.5024
9/1/2016,1231.3136
9/1/2016,2056.2256
9/1/2016,1439.4336
9/1/2016,1068.6016
9/1/2016,700.7968
9/1/2016,1068.6016
9/1/2016,1188.9328
9/1/2016,712.1488
9/1/2016,2056.2256
9/1/2016,1439.4336
9/1/2016,771.936
9/1/2016,728.7984
9/1/2016,1188.176
9/1/2016,693.9856
9/1/2016,1068.6016
9/1/2016,1077.6832
9/1/2016,747.7184
9/1/2016,1188.176
9/1/2016,1068.6016
9/1/2016,1115.5232
9/1/2016,1068.6016
9/1/2016,1051.1952
9/1/2016,1018.6528
9/1/2016,1067.088
9/1/2016,676.5792
9/1/2016,1368.2944
9/1/2016,1194.9872
9/1/2016,1068.6016
9/1/2016,653.1184
9/1/2016,1194.9872
9/1/2016,1542.3584
9/1/2016,1068.6016
9/1/2016,747.7184
9/1/2016,1238.8816
9/1/2016,865.0224
9/1/2016,747.7184
9/1/2016,1787.5616
9/1/2016,1068.6016
9/1/2016,2066.8208
9/1/2016,1684.6368
9/1/2016,1145.0384
9/1/2016,700.7968
9/1/2016,2326.4032
9/1/2016,815.0736
9/1/2016,992.1648
9/1/2016,1044.384
9/1/2016,1645.2832
9/1/2016,1188.176
9/1/2016,687.1744
9/1/2016,884.6992
9/1/2016,815.0736
9/1/2016,1188.176
9/1/2016,1068.6016
9/1/2016,1188.176
9/1/2016,1068.6016
9/1/2016,747.7184
9/1/2016,912.7008
9/1/2016,1068.6016
9/1/2016,1188.176
9/1/2016,721.2304
9/1/2016,683.3904
9/1/2016,1077.6832
9/1/2016,1077.6832
9/1/2016,912.7008
9/1/2016,1483.328
9/1/2016,700.7968
9/1/2016,465.432
9/1/2016,388.9952
9/1/2016,477.5408
9/1/2016,560.7888
9/1/2016,869.5632
9/1/2016,1247.9632
9/1/2016,622.8464
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,1147.3088
9/1/2016,864.2656
9/1/2016,1023.9504
9/1/2016,1023.9504
9/1/2016,980.8128
9/1/2016,1023.1936
9/1/2016,0.007568
9/1/2016,0.007568
9/1/2016,4822.3296
9/1/2016,4238.8368
9/1/2016,771.936
9/1/2016,640.2528
9/1/2016,1036.816
9/1/2016,766.6384
9/1/2016,871.0768
9/1/2016,404.888
9/1/2016,895.2944
9/1/2016,991.408
9/1/2016,825.6688
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,2632.9072
9/1/2016,1610.4704
9/1/2016,3056.7152
9/1/2016,1661.9328
9/1/2016,1470.4624
9/1/2016,880.9152
9/1/2016,538.0848
9/1/2016,543.3824
9/1/2016,605.44
9/1/2016,642.5232
9/1/2016,692.472
9/1/2016,787.8288
9/1/2016,398.0768
9/1/2016,620.576
9/1/2016,662.2
9/1/2016,762.0976
9/1/2016,642.5232
9/1/2016,733.3392
9/1/2016,1631.6608
9/1/2016,791.6128
9/1/2016,900.592
9/1/2016,815.0736
9/1/2016,601.656
9/1/2016,560.7888
9/1/2016,601.656
9/1/2016,560.7888
9/1/2016,886.9696
9/1/2016,1074.656
9/1/2016,493.4336
9/1/2016,1166.2288
9/1/2016,3099.8528
9/1/2016,1961.6256
9/1/2016,1040.6
9/1/2016,972.488
9/1/2016,864.2656
9/1/2016,1028.4912
9/1/2016,416.9968
9/1/2016,861.2384
9/1/2016,410.1856
9/1/2016,501.0016
9/1/2016,1130.6592
9/1/2016,2132.6624
9/1/2016,851.4
9/1/2016,851.4
9/1/2016,1059.52
9/1/2016,635.712
9/1/2016,991.408
9/1/2016,1081.4672
9/1/2016,557.7616
9/1/2016,514.624
9/1/2016,1269.1536
9/1/2016,1384.1872
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,402.6176
9/1/2016,370.832
9/1/2016,575.168
9/1/2016,991.408
9/1/2016,441.2144
9/1/2016,991.408
9/1/2016,441.2144
9/1/2016,406.4016
9/1/2016,410.9424
9/1/2016,796.1536
9/1/2016,1652.8512
9/1/2016,3110.448
9/1/2016,2948.4928
9/1/2016,2388.4608
9/1/2016,860.4816
9/1/2016,1993.4112
9/1/2016,2709.344
9/1/2016,3674.264
9/1/2016,2966.656
9/1/2016,808.2624
9/1/2016,1745.1808
9/1/2016,1437.1632
9/1/2016,2194.72
9/1/2016,2043.36
9/1/2016,2720.696
9/1/2016,1925.2992
9/1/2016,1288.0736
9/1/2016,1457.5968
9/1/2016,1457.5968
9/1/2016,601.656
9/1/2016,1166.2288
9/1/2016,2549.6592
9/1/2016,404.888
9/1/2016,333.7488
9/1/2016,3096.8256
9/1/2016,957.352
9/1/2016,1399.3232
9/1/2016,2190.936
9/1/2016,736.3664
9/1/2016,2056.9824
9/1/2016,774.9632
9/1/2016,851.4
9/1/2016,622.8464
9/1/2016,1023.9504
9/1/2016,547.9232
9/1/2016,622.8464
9/1/2016,815.0736
9/1/2016,815.0736
9/1/2016,1053.4656
9/1/2016,1057.2496
9/1/2016,1033.032
9/1/2016,992.1648
9/1/2016,1120.8208
9/1/2016,1130.6592
9/1/2016,1081.4672
9/1/2016,1089.0352
9/1/2016,1089.0352
9/1/2016,557.0048
9/1/2016,1029.248
9/1/2016,600.1424
9/1/2016,663.7136
9/1/2016,1436.4064
9/1/2016,5175.7552
9/1/2016,4876.8192
9/1/2016,4476.472
9/1/2016,2114.4992
9/1/2016,2318.8352
9/1/2016,1374.3488
9/1/2016,1831.456
9/1/2016,2999.1984
9/1/2016,3169.4784
9/1/2016,2447.4912
9/1/2016,1315.3184
9/1/2016,1543.1152
9/1/2016,1467.4352
9/1/2016,3443.44
9/1/2016,1814.8064
9/1/2016,652.3616
9/1/2016,1030.7616
9/1/2016,371.5888
9/1/2016,2061.5232
9/1/2016,2159.1504
9/1/2016,777.2336
9/1/2016,1533.2768
9/1/2016,1613.4976
9/1/2016,885.456
9/1/2016,952.0544
9/1/2016,15935.1808
9/1/2016,9045.2736
9/1/2016,2094.8224
9/1/2016,4471.1744
9/1/2016,1151.0928
9/1/2016,1007.3008
9/1/2016,1039.8432
9/1/2016,9127.008
9/1/2016,9127.008
9/1/2016,3042.336
9/1/2016,6084.672
9/1/2016,1321.3728
9/1/2016,557.0048
9/1/2016,1029.248
9/1/2016,1200.2848
9/1/2016,663.7136
9/1/2016,718.2032
9/1/2016,5175.7552
9/1/2016,4064.016
9/1/2016,4476.472
9/1/2016,1057.2496
9/1/2016,1159.4176
9/1/2016,1374.3488
9/1/2016,2747.184
9/1/2016,3998.9312
9/1/2016,3169.4784
9/1/2016,3671.2368
9/1/2016,2630.6368
9/1/2016,3443.44
9/1/2016,3629.6128
9/1/2016,652.3616
9/1/2016,1030.7616
9/1/2016,743.1776
9/1/2016,654.632
9/1/2016,2748.6976
9/1/2016,1439.4336
9/1/2016,1533.2768
9/1/2016,806.7488
9/1/2016,885.456
9/1/2016,1904.1088
9/1/2016,16931.1296
9/1/2016,10050.304
9/1/2016,1047.4112
9/1/2016,3353.3808
9/1/2016,1151.0928
9/1/2016,1007.3008
9/1/2016,1039.8432
9/1/2016,9127.008
9/1/2016,10141.12
9/1/2016,3042.336
9/1/2016,6084.672
9/1/2016,1321.3728
9/1/2016,1426.568
9/1/2016,1212.3936
9/1/2016,1089.0352
9/1/2016,1831.456
9/1/2016,1322.1296
9/1/2016,1081.4672
9/1/2016,1855.6736
9/1/2016,1870.0528
9/1/2016,1017.1392
9/1/2016,1322.1296
9/1/2016,1017.1392
9/1/2016,1081.4672
9/1/2016,741.664
9/1/2016,436.6736
9/1/2016,825.6688
9/1/2016,2063.0368
9/1/2016,914.2144
9/1/2016,1954.8144
9/1/2016,1381.9168
9/1/2016,1954.8144
9/1/2016,2013.8448
9/1/2016,659.9296
9/1/2016,413.2128
9/1/2016,1212.3936
9/1/2016,477.5408
9/1/2016,1194.2304
9/1/2016,330.7216
9/1/2016,366.2912
9/1/2016,407.9152
9/1/2016,423.0512
9/1/2016,662.2
9/1/2016,777.2336
9/1/2016,815.0736
9/1/2016,969.4608
9/1/2016,938.432
9/1/2016,502.5152
9/1/2016,561.5456
9/1/2016,784.8016
9/1/2016,662.2
9/1/2016,1388.728
9/1/2016,501.7584
9/1/2016,548.68
9/1/2016,1074.656
9/1/2016,921.7824
9/1/2016,1059.52
9/1/2016,1651.3376
9/1/2016,1137.4704
9/1/2016,908.9168
9/1/2016,1081.4672
9/1/2016,1081.4672
9/1/2016,825.6688
9/1/2016,908.9168
9/1/2016,813.56
9/1/2016,908.9168
9/1/2016,825.6688
9/1/2016,908.16
9/1/2016,1081.4672
9/1/2016,1089.0352
9/1/2016,691.7152
9/1/2016,674.3088
9/1/2016,1615.768
9/1/2016,1247.9632
9/1/2016,1089.0352
9/1/2016,921.7824
9/1/2016,1208.6096
9/1/2016,1212.3936
9/1/2016,811.2896
9/1/2016,1081.4672
9/1/2016,1232.0704
9/1/2016,1439.4336
9/1/2016,678.0928
9/1/2016,669.768
9/1/2016,1565.0624
9/1/2016,2592.7968
9/1/2016,6216.3552
9/1/2016,7522.592
9/1/2016,1400.08
9/1/2016,3090.7712
9/1/2016,6638.6496
9/1/2016,1870.0528
9/1/2016,2292.3472
9/1/2016,695.4992
9/1/2016,825.6688
9/1/2016,858.968
9/1/2016,2158.3936
9/1/2016,1293.3712
9/1/2016,384.4544
9/1/2016,333.7488
9/1/2016,404.888
9/1/2016,379.1568
9/1/2016,379.1568
9/1/2016,404.888
9/1/2016,642.5232
9/1/2016,811.2896
9/1/2016,1023.9504
9/1/2016,851.4
9/1/2016,1403.1072
9/1/2016,1033.032
9/1/2016,1056.4928
9/1/2016,1011.8416
9/1/2016,667.4976
9/1/2016,1670.2576
9/1/2016,504.0288
9/1/2016,873.3472
9/1/2016,732.5824
9/1/2016,1036.816
9/1/2016,1368.2944
9/1/2016,628.144
9/1/2016,792.3696
9/1/2016,1227.5296
9/1/2016,814.3168
9/1/2016,571.384
9/1/2016,1128.3888
9/1/2016,1221.4752
9/1/2016,2147.7984
9/1/2016,1104.1712
9/1/2016,1342.5632
9/1/2016,2072.1184
9/1/2016,548.68
9/1/2016,355.696
9/1/2016,410.9424
9/1/2016,379.9136
9/1/2016,519.9216
9/1/2016,959.6224
9/1/2016,374.616
9/1/2016,1102.6576
9/1/2016,519.9216
9/1/2016,1081.4672
9/1/2016,625.1168
9/1/2016,1135.9568
9/1/2016,1682.3664
9/1/2016,1545.3856
9/1/2016,942.216
9/1/2016,513.8672
9/1/2016,628.9008
9/1/2016,442.728
9/1/2016,360.9936
9/1/2016,1506.7888
9/1/2016,1479.544
9/1/2016,1381.9168
9/1/2016,657.6592
9/1/2016,1023.9504
9/1/2016,936.1616
9/1/2016,1321.3728
9/1/2016,728.7984
9/1/2016,501.7584
9/1/2016,1169.256
9/1/2016,1198.0144
9/1/2016,9967.056
9/1/2016,2212.1264
9/1/2016,3930.0624
9/1/2016,5651.7824
9/1/2016,7598.272
9/1/2016,1713.3952
9/1/2016,1512.0864
9/1/2016,1855.6736
9/1/2016,1651.3376
9/1/2016,1828.4288
9/1/2016,1408.4048
9/1/2016,1083.7376
9/1/2016,1108.712
9/1/2016,1291.8576
9/1/2016,1089.0352
9/1/2016,491.92
9/1/2016,513.1104
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,509.3264
9/1/2016,311.0448
9/1/2016,2734.3184
9/1/2016,2162.9344
9/1/2016,1853.4032
9/1/2016,1426.568
9/1/2016,1089.0352
9/1/2016,1379.6464
9/1/2016,912.7008
9/1/2016,450.296
9/1/2016,871.8336
9/1/2016,793.1264
9/1/2016,793.1264
9/1/2016,616.792
9/1/2016,1248.72
9/1/2016,967.9472
9/1/2016,1059.52
9/1/2016,2070.6048
9/1/2016,351.912
9/1/2016,407.1584
9/1/2016,645.5504
9/1/2016,1243.4224
9/1/2016,739.3936
9/1/2016,2162.9344
9/1/2016,1701.2864
9/1/2016,927.8368
9/1/2016,1192.7168
9/1/2016,1086.7648
9/1/2016,12861.816
9/1/2016,1148.0656
9/1/2016,2906.112
9/1/2016,1243.4224
9/1/2016,1144.2816
9/1/2016,883.1856
9/1/2016,1016.3824
9/1/2016,1116.28
9/1/2016,2925.7888
9/1/2016,1116.28
9/1/2016,752.2592
9/1/2016,1128.3888
9/1/2016,390.5088
9/1/2016,814.3168
9/1/2016,1029.248
9/1/2016,637.9824
9/1/2016,1502.248
9/1/2016,2007.0336
9/1/2016,1325.9136
9/1/2016,1120.8208
9/1/2016,1646.7968
9/1/2016,2618.528
9/1/2016,1673.2848
9/1/2016,2252.2368
9/1/2016,436.6736
9/1/2016,1468.9488
9/1/2016,659.1728
9/1/2016,709.8784
9/1/2016,339.0464
9/1/2016,351.912
9/1/2016,722.744
9/1/2016,777.9904
9/1/2016,398.0768
9/1/2016,942.216
9/1/2016,1011.0848
9/1/2016,450.296
9/1/2016,489.6496
9/1/2016,351.912
9/1/2016,718.96
9/1/2016,895.2944
9/1/2016,1783.7776
9/1/2016,1108.712
9/1/2016,1761.8304
9/1/2016,1454.5696
9/1/2016,831.7232
9/1/2016,1108.712
9/1/2016,712.9056
9/1/2016,846.8592
9/1/2016,393.536
9/1/2016,1364.5104
9/1/2016,544.1392
9/1/2016,435.16
9/1/2016,562.3024
9/1/2016,638.7392
9/1/2016,883.1856
9/1/2016,873.3472
9/1/2016,1081.4672
9/1/2016,1506.7888
9/1/2016,1368.2944
9/1/2016,1288.0736
9/1/2016,504.7856
9/1/2016,3662.912
9/1/2016,10566.4416
9/1/2016,8695.632
9/1/2016,487.3792
9/1/2016,1014.112
9/1/2016,752.2592
9/1/2016,402.6176
9/1/2016,741.664
9/1/2016,355.696
9/1/2016,410.9424
9/1/2016,867.2928
9/1/2016,1182.8784
9/1/2016,388.9952
9/1/2016,596.3584
9/1/2016,483.5952
9/1/2016,1245.6928
9/1/2016,1143.5248
9/1/2016,592.5744
9/1/2016,1377.376
9/1/2016,1116.28
9/1/2016,1108.712
9/1/2016,712.9056
9/1/2016,982.3264
9/1/2016,1462.1376
9/1/2016,1205.5824
9/1/2016,1083.7376
9/1/2016,1049.6816
9/1/2016,463.1616
9/1/2016,3108.9344
9/1/2016,937.6752
9/1/2016,1149.5792
9/1/2016,2232.56
9/1/2016,1244.1792
9/1/2016,789.3424
9/1/2016,853.6704
9/1/2016,1126.1184
9/1/2016,1283.5328
9/1/2016,1149.5792
9/1/2016,504.7856
9/1/2016,504.7856
9/1/2016,1803.4544
9/1/2016,2256.7776
9/1/2016,1128.3888
9/1/2016,1128.3888
9/1/2016,402.6176
9/1/2016,814.3168
9/1/2016,1310.0208
9/1/2016,3087.744
9/1/2016,1507.5456
9/1/2016,1106.4416
9/1/2016,1086.7648
9/1/2016,1195.744
9/1/2016,2330.944
9/1/2016,1324.4
9/1/2016,773.4496
9/1/2016,822.6416
9/1/2016,1229.0432
9/1/2016,1419.7568
9/1/2016,1280.5056
9/1/2016,3127.0976
9/1/2016,450.296
9/1/2016,709.8784
9/1/2016,1384.944
9/1/2016,722.744
9/1/2016,994.4352
9/1/2016,1001.2464
9/1/2016,616.792
9/1/2016,1146.552
9/1/2016,2402.84
9/1/2016,445.361664
9/1/2016,2964.3856
9/1/2016,1258.70976
9/1/2016,674.3088
9/1/2016,1195.744
9/1/2016,941.4592
9/1/2016,630.4144
9/1/2016,1412.9456
9/1/2016,1141.2544
9/1/2016,893.7808
9/1/2016,1229.8
9/1/2016,1191.96
9/1/2016,1200.2848
9/1/2016,917.9984
9/1/2016,1003.5168
9/1/2016,774.2064
9/1/2016,793.8832
9/1/2016,1070.1152
9/1/2016,1192.7168
9/1/2016,644.0368
9/1/2016,572.1408
9/1/2016,707.608
9/1/2016,656.9024
9/1/2016,812.8032
9/1/2016,491.92
9/1/2016,513.1104
9/1/2016,466.9456
9/1/2016,466.9456
9/1/2016,466.9456
9/1/2016,1319.8592
9/1/2016,1116.28
9/1/2016,1483.328
9/1/2016,867.2928
9/1/2016,1048.9248
9/1/2016,2252.2368
9/1/2016,2094.8224
9/1/2016,2788.808
9/1/2016,846.8592
9/1/2016,918.7552
9/1/2016,450.296
9/1/2016,339.0464
9/1/2016,388.9952
9/1/2016,364.0208
9/1/2016,1305.48
9/1/2016,1061.7904
9/1/2016,932.3776
9/1/2016,2227.2624
9/1/2016,1252.504
9/1/2016,376.1296
9/1/2016,370.832
9/1/2016,1033.032
9/1/2016,2031.2512
9/1/2016,622.8464
9/1/2016,1251.7472
9/1/2016,693.2288
9/1/2016,1360.7264
9/1/2016,1840.5376
9/1/2016,1412.9456
9/1/2016,1266.1264
9/1/2016,1437.92
9/1/2016,3069.5808
9/1/2016,458.6208
9/1/2016,603.9264
9/1/2016,3553.9328
9/1/2016,4043.5824
9/1/2016,680.3632
9/1/2016,454.08
9/1/2016,657.6592
9/1/2016,793.8832
9/1/2016,873.3472
9/1/2016,1197.2576
9/1/2016,873.3472
9/1/2016,1526.4656
9/1/2016,1060.2768
9/1/2016,1347.104
9/1/2016,1135.9568
9/1/2016,2212.8832
9/1/2016,1702.0432
9/1/2016,1108.712
9/1/2016,525.976
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,744.6912
9/1/2016,2539.064
9/1/2016,867.2928
9/1/2016,1048.9248
9/1/2016,3753.728
9/1/2016,3065.04
9/1/2016,828.696
9/1/2016,385.968
9/1/2016,388.9952
9/1/2016,364.0208
9/1/2016,395.8064
9/1/2016,563.0592
9/1/2016,584.2496
9/1/2016,1260.8288
9/1/2016,891.5104
9/1/2016,1062.5472
9/1/2016,979.2992
9/1/2016,1652.0944
9/1/2016,1003.5168
9/1/2016,1018.6528
9/1/2016,1018.6528
9/1/2016,1793.616
9/1/2016,984.5968
9/1/2016,937.6752
9/1/2016,669.0112
9/1/2016,1049.6816
9/1/2016,873.3472
9/1/2016,1060.2768
9/1/2016,873.3472
9/1/2016,638.7392
9/1/2016,544.1392
9/1/2016,793.8832
9/1/2016,1049.6816
9/1/2016,562.3024
9/1/2016,991.408
9/1/2016,1056.4928
9/1/2016,1011.8416
9/1/2016,3296.6208
9/1/2016,1544.6288
9/1/2016,1403.1072
9/1/2016,1544.6288
9/1/2016,1403.1072
9/1/2016,1164.7152
9/1/2016,1108.712
9/1/2016,491.92
9/1/2016,466.9456
9/1/2016,1062.5472
9/1/2016,2256.7776
9/1/2016,752.2592
9/1/2016,752.2592
9/1/2016,390.5088
9/1/2016,456.3504
9/1/2016,814.3168
9/1/2016,436.6736
9/1/2016,1029.248
9/1/2016,1142.768
9/1/2016,741.664
9/1/2016,2767.6176
9/1/2016,3021.9024
9/1/2016,1773.1824
9/1/2016,1443.2176
9/1/2016,808.2624
9/1/2016,616.792
9/1/2016,753.016
9/1/2016,1245.6928
9/1/2016,2572.3632
9/1/2016,1606.6864
9/1/2016,1724.7472
9/1/2016,1403.1072
9/1/2016,1166.2288
9/1/2016,932.3776
9/1/2016,1693.7184
9/1/2016,1319.8592
9/1/2016,1854.16
9/1/2016,1116.28
9/1/2016,1116.28
9/1/2016,712.9056
9/1/2016,610.7376
9/1/2016,712.9056
9/1/2016,833.9936
9/1/2016,2411.1648
9/1/2016,1534.7904
9/1/2016,1244.936
9/1/2016,1025.464
9/1/2016,1017.896
9/1/2016,454.08
9/1/2016,959.6224
9/1/2016,1049.6816
9/1/2016,1229.0432
9/1/2016,1443.9744
9/1/2016,1463.6512
9/1/2016,1599.8752
9/1/2016,1347.104
9/1/2016,1166.2288
9/1/2016,1036.816
9/1/2016,536.5712
9/1/2016,1174.5536
9/1/2016,654.632
9/1/2016,718.96
9/1/2016,1545.3856
9/1/2016,1108.712
9/1/2016,1149.5792
9/1/2016,1149.5792
9/1/2016,1187.4192
9/1/2016,1543.872
9/1/2016,600.1424
9/1/2016,812.8032
9/1/2016,718.2032
9/1/2016,3696.968
9/1/2016,3251.2128
9/1/2016,2685.8832
9/1/2016,1057.2496
9/1/2016,7325.824
9/1/2016,6998.1296
9/1/2016,8451.9424
9/1/2016,2447.4912
9/1/2016,3435.872
9/1/2016,1486.3552
9/1/2016,687.1744
9/1/2016,719.7168
9/1/2016,1533.2768
9/1/2016,4033.744
9/1/2016,11951.3856
9/1/2016,5025.152
9/1/2016,1047.4112
